commit_id,msg
3cde920c3f7eb8241bf569007e25225d80b43c0f,initial version
c3300283ecc397d26ad9dfe31d1710ec45db2af0,initial version
3ce247199704eae6b2c92c6e38c69584e3250c52,initial version
d842c4f1139629c1f062b74ba818d233b2c31043,initial version
1025cde05abe95be6ca65aab3ba126258efc647f,initial version
917c6a81789d436f4d14db8d1f1385bca2f4a580,initial version
fafae443719b26159ab2d7dac1c9b46b5e00b671,initial version
144143c2970a1e874d74cdbd0f8c622d4282a3c3,initial version
e2ee9a0f76a939dbaee0f80088503b15a9cf7bef,initial version
784382899d35d9fa14a920d6ffa79cfe7c8a90eb,initial version
2dc14613c8f42cd0b49a6d0f47f5b8e776bab0b4,"Changing string constant for classDir, since the package changed names (correctly) to ""weaver"""
c3472c7ced31834873429a8688607e0460432686,"Changing string constant for classDir, since the package changed names (correctly) to ""weaver"""
c67cb6056cbd89b1fa95ec6a1813793fa18edf16,initial version
31b7d84b2b4dc4ba29088947d8872027830e8fe4,initial version
2e8ba6687e9fe50e87bf091af223aa28a386853c,bcweaver -> weaver
2438efbd210c29b554830476541ab0f70b72c92c,pseudo-java nature to see in same view with build module
f50d1eeb894cbd2e5ed8ee619bcdf704e0187ba2,"refactoring AbortException to make it clearer when we
want to abort w/o message, and to always stuff in a stack trace"
17f9f1c8abb7d0af5cc41fb5361b726c5a4279e0,removing aberrant regenerate = true
c81fef04bb9e37b029454381451d816acdf80bfb,"adding .cvsignore file to shield ""out"" from cvs.
You may never see this file if you have
(as recommended) .cvsignore in your global cvs ingorance file."
123003b8e568104a6cbe6fb439c02fdf5bd4181b,"adding .cvsignore file to shield ""out"" from cvs."
538f656d070067171ca7763e73dc48d451707177,"excluding preinitialization join points from around advice since
that's not implemented (and the test case isn't expecting these
newly added join points)"
ab18cfd453a41c8b728e8485809ef87c218ecf72,"more updates, esp. for sourceforge.  Still need mail list, home page, etc."
6338556123543cf33fc42ee6f3af4e5768805adc,moved examples under doc per Erik
3d7ca3cb9639b81c3dbb5b6afdffe54e97f864fc,updated for better source locations from eclipse compiler
d595eefab03954ad3df2d282bb7ca2295f928a2b,fixed type name error confusing real issue
8e3d17fe23db927d5835092f2a6b7e05c79c69e9,moving quick reference around
2b35fa8a26f3f1572aa36d08a39d957de422b51e,removed ajdb and ajdoc
800a62a91f2543575a703a92fb818d4de3051534,preserving binary dist files during creation
fc201381651a80764fdbcee7fcf5ea6a7a8aa201,updated error lines
83a5cf335b7179ae5dbc9963614eb8f935702a9a,bug fixes
f68a0546db571904177e905ba81735bf7f81c9c9,propoogating Erik's changes to AbortException
3f35d3b52091aaf3392c64a7e5f58f8625edad75,fixed old syntax
4a0295c0c33776dc16f582c33ba13a937ae7b75b,more bug fixes
5436dfd16d1070ee44b3c7dba033cd57770395b2,"beta 2, usage for -emacssym"
12a9d7fee224d79e2b8fe01d5e2f5a0e34710891,emacssym
f1b734ae88881c8f8d38db2942a3f35207401c1f,doc/script cleanup
476c70c1ad97b6af6659398ca829bda7b837ae4a,again aligning task with xlint reality
c22cbfbec15d69a217a80496b98084070258357e,initial version - neglected .lst files in testsrc
6e6c33ed11fbde7db490b161da5d6d19765ead3f,initial version - neglected .lst files in testdata
ce9454c0a61666a1964a5219b88566edcf37e866,initial version - neglected .lst files in testdata
dc91b4a21b412d2b30277d37922459132426f602,extended coverage
eddbb2567fdc715d0371e3b0c2563dadf5c6b034,more bug fixes
5016e1aed02883fb35e930ba6f98a29bd350503f,added comments and removed old warning
40465fccadecf900571dd7541088a33c6548b2a0,removed inaccurate old comment
8854303e607919697b8b746ce811e2d7f3df6c6c,reflects the 1.1 change that field-set join points have a void return type
7b7572bc37dca8798e29ffaa7c9f2d88c810af21,can't use wildcards in target in 1.1
2c79569b4b20adbb10cf9081536ecd7a9c37dfea,"better error handling for cases where type name is required
instead of type pattern"
df058f9fa8b1510569bdd6ee39c1b2d6f183fafb,Remvoing stylesheet refs and link to oldversions.
4f58fd779099e3a59c6c1e177f94b86b6c7b5f47,Remvoing stylesheet refs
a6d1918ba0e713546a214901de6eda9376604877,"adding accessor methods for calls to protected methods from inter-type 
declarations just like we have from calls to super methods"
b8d94d2b4aa34ed8dc3775c7770eb99b2b8fa67e,"signature of static method for if pcd shouldn't include extra parameters
for advice"
9da1832d911c85b32c67391871db3b4943b4e599,"updated for correct privileged rules that import is not inside the scope of
privileged aspect so it can't see package-visible types"
2a5c5a8d91b8362bbbdfd1c3a6d2459ca69feeaf,"handling privileged access to types correctly
fixed bugs in other privileged access handling"
1a7e33c22f12bef237855a89cc4a223b97582a66,debugging off
e9c55d991fc9ac325b3ca73ef1fa675c53fe0558,can't use type patterns in inter-type declarations
1c483f9189bac49b2eb3a77ca862378838433b1f,can't use type patterns in target
96db4fbc4c83aac5411e25199ea237584b836036,more privileged fixes
bf459dfaf201caeaf3e099408a11e08cd542c752,"wildcarded type patterns now remember there scope information
so they can do matching of local names"
d0c3d7161fcfe44ddf7a0edf3eb701f72235a9a7,can't use type patterns in target
c80dbe68bd1bb853237ab6ed377bbd6a76cb08c2,skeleton for 1.1beta2
50a5e5b5b820891b81d97f850a2dd0d1bfa8c86a,trying to avoid incompatible class change error
ec427477ed4001f39fe29dbf6a7045746644369a,changed for void return type of field sets
2f454c20060a95d78e82b079d66641ffbd13aa7d,dominates -> declare dominates
07f68f155d55b52902118bfa8f2747142de79b09,field sets are void
8d0fab3add4dea0648b7574df1dfd6f4c856b7a1,more fixes for privileged
80f6a5625488080cd0eeb32d54d71d4b6c9ef9a8,fixed accessiblity bug
d38aec6e4f0ffea34a3f46d0148c69a69408e699,more bug fixes for if and privileged
29f7bfab4410cc182e760475ba6e71c2a62c3c47,fixed accidental capture of StringBuffer.append(int)
aec4f4dccb57479ec85abb21879ce8b02f4ccbc9,removed use of getSourceLocation.getColumn()
9eed4bc0da037bce1156cd9bb9709104354fd4c6,privileged from inners
3d81a32305edcc0b62a8f847d383fd642d7f6bdd,ignoring Xlint errors from some cases with deliberately missing type names
e77c9cc472fd0506c1c11b518a648cd59a1d3bba,better errors for bad arguments
e1c9313a55965194e2f987d5fa5777747e068695,"Various fixes and completions.  Should be 1.1beta2-ready
apart from some verbiage about the ant tasks."
fdda168314476e94315ee2b844c2ff55ea944ddc,added coverage for this(InaccessibleTypeToOthers)
0d1be0aeaabe27f76f3ce3b923e198dedef28a43,handle matching with this/target/args(InaccessibleTypeToOthers)
bea2ce7f2f4d43ebe36052040b86ffcf4b390d6e,initial version .lst files
754dcbb620032af4660f1cb44b2c0e2cab778534,"adding http://eclipse.org/aspectj as home page.
Docs assumed to be at http://eclipse.org/aspectj/doc/dist"
d5b8bb776ce6ef51420467fab5573803681e6685,removed license checks for extruded modules
49c53178fe1d89b736d9c23331f0164b794e1f60,"public constructor, better message reporting on failure"
932eeae599ae1c55534099c4865e8b9952e3f314,initial version
dcd9f7160413716cedeac639dba0ae9f55282fd1,installer window title
32927b5ae4598cd2793deef988b828b3ac16b064,"renamed readmes, corrected links -- tools being used for entire product"
788b525882b504b578b4f5918af5e9b913743050,setting JAVA_HOME for new ant
e4d2bef9abe3a65f7fd99b7002a50d659c31689b,adding instructions for running Ant from Eclipse.
d7f742ba9c62ce136b6e9526e47c57101dc86cdd,actual URLs
bbf182d619dacc859ea6eae0f8b15312a01bfb03,cleaned up imports
f9d702f8186eda2112ce03b818752d4dc32c9dce,"changing ant verbiage
adding links to sourceforge projects"
a1e9e2639d8547a8570f3dd25d8833573ef80b62,rolling out installer class changes
8ff468dda46894084e0878fd9cf68c5798bbdfcf,fixed order of thisJoinPoint and thisJoinPointStaticPart
360ec841b0bb5c98c831a169bf5bdc2c4216b0ab,Added condition for model building.
01efac720424b0c2272afee80a7fb4833ad0111d,changing exception message
7f352480c0d2edae195bcec37d1ecaa984031161,Now devguide doesn't include AJDE stuff apart from the browser
85da9d243140453d129f355b4ebfa7db15b5ac6b,small cleanups
1043c35c0421c7b161440b5c36e7c9797cce9451,avoid NPE when in strange state
a70485b9dcb5d8be91a4bb2437e41502841835f6,list antecedants in verbose mode
5a7bc25b4b40774f99915448efdcc2adab626a4e,"do build.xml builds only for modules, not products, and continue normally if they fail."
be59c67a76a1772974982402348458e7522cfe55,XXX always exclude Ant and runtime classes from assemblages - hack.
a1dd62169b5a2b07d5e0f7191e08e4986c2e6228,rollout new fixes
c9fbe08ba5f5675aa23e164cb83e62ec3cfa8f9b,doc props
e38399bbe1fdeb0aafd1dea4fbbbb442be5e53d5,doc iajc/ajc alternatives
0d53a7250c40bd404dbc0ecb35b66e5450fafbcd,debug comment
1071f9d850894651099261fc26538b9c444b4fd3,removing non-local links into tree
3d7434255e7af84b6a6298d598200f793976f1b8,hoisted user exception rendering for taskdef clients
7cd6a97ee6a8884c4114a64265a21d3847aece7a,"handling messages like the new taskdef, printing as we go and rendering user-visible exceptions using Main"
