commit_id,msg
697fd66aae9beed107e13f49a741455f1d9d8dd9,"Initial commit, working with Maven Central"
52bd53f5ea5eec84818d65b40e81d0a82ada6ba8,Restructure into smaller files
b5b2f5ef9e908a3c53e4afe017a60f2b878a93b3,"Correct artifacts, moved pom to more visible area"
9fa9ec0acce8afc01da943b1922a731059cb4cd2,Avoid signatures in archives unless doing mavenCentral build
3a10a077f9fc6c3aff7b7b1eebe9365d34b5acb4,Remove local testing file
61b1710621d138556fe2d5621076ea40ad47f8af,Multimodule builds need a dump signing task
66332d8b8fe98c8068c85c215dbbacc66397a68f,Fix quotes
1df6e445488edfec78512c70e4db7352a1df57ec,Use lifecycle to add signing task
7c28a7637fbaf8c78ee8efcdae85592663960ea6,Create branch that contains only build related files
bc662051d8c72ea7b20350b1746e1a8f527c9244,Un-indenting HEADER
e9cdf18da174446ca4f50c4633f5c7bf37628903,Merge commit 'bc662051d8c72ea7b20350b1746e1a8f527c9244' into multi-project
bf5b268244d4eea430049627a734b3fa19307b3e,Make one less thing people have to change
eaa8fc97a4427d51bf8637570a263d4f4e33e5af,Sonatype URL was wrong
cc1b04ce986105cc04a141554902e5cb699efbcc,"Merge pull request #3 from Randgalt/multi-project

Wrong Sonatype URL - don't know why this wasn't found before"
0f0c6114889de1c0c3d702661aa44f95ec76edea,Enable license header plugin
c2af08e723518a2191e51bf9eae694fda12d1bbc,Upgrade to Gradle 1.1.
a85e1963ffaacd0d695baa356f69adccfcbbebf4,Adding cobertura
8f289b73e539edc34a4fcd22df1c6dc9d97f216f,Release plugin
ddedbd72afbfbd786614983f3ffbc10e1522c6ec,Pointing to a repo in our control
f170238c6df0e5991758ea14058e1b6ef05fa905,"Using custom build of release plugin, to support building from a branch"
1954d730193a6ee7300cbcdf5f4cfaa74e9faa3e,Setting default name for multi-project
2b31d36a03edcc93a3d2c478ba8b8c3b315df85a,Changes needed for release plugin
a8674db7d92f5a6669b8f373205cfef52b995ba9,Stop relying on maven convention on project
6d4a854dca49cbfd989b468efc4e7bce89796e08,Filling in more pom fields for Sonatype
61bd2b059be16052e2372e792ec8698af9589d79,Add local publishing
05c4d0660d4f5317e430f0dc7f0c1487ac4f51e2,Putting javadoc and sources into proper confs and setting types
1cbb4d6dbe34998f4caa2cbe52c59abc8e0e4886,Fixing issue when publishing source/javadoc to maven central
66ff83f789785e9351cec4fb54b6f6ffa0eb9874,Using a better github location
4412e99999fc693ae67743622e84f06f3f7acdc4,Initial commit
ee89c24b958d3f045ca29d9dbadc4d6b56e40bc5,Version 1.0.0
121ea42f8bcbe8be8f6e35bdef643decc797ef93,Gradle Release Plugin - pre tag commit:  'hystrix-1.0.0'.
36d1eda34aba7a3b600f8d6422a8bdba9a38669a,Gradle Release Plugin - new version commit:  'hystrix-1.0.1-SNAPSHOT'.
59b6cc38c166f4a234228838d03d0adb9fbdce2f,Gradle Release Plugin - pre tag commit:  'hystrix-1.0.1'.
f0fc1d918eb2ae6727d1a5fb037d5042cf018ab8,Gradle Release Plugin - new version commit:  'hystrix-1.0.2-SNAPSHOT'.
01e0a32786db75e2d105575d0a318bbc0637ea8a,"Javadoc link to Wiki
Removed unnecessary comment since the constructor how accepts HystrixProperty objects"
24787dfd19ebdf64dacaa03ff094c7eb550d5877,"Merge pull request #1 from benjchristensen/javadoc-changes

Javadocs and Comments"
7775cc839181efcdc162ac03a11a1ede2fa7b0d5,Javadoc generation with custom doclet
b070619875ff1aa69e693f991eaa58985c465494,"Merge pull request #3 from benjchristensen/build-javadocs

Javadoc generation with custom doclet"
827aa93e07e24985f7fa43700e92b49d2c7e16a2,Gradle Release Plugin - pre tag commit:  'hystrix-1.0.2'.
636c6049607d112c5645810799a76139f603b988,Gradle Release Plugin - new version commit:  'hystrix-1.0.3-SNAPSHOT'.
ecac2dc87e2042d659e128817f6ecc9b2f0192e5,Servlet Filters for initializing HystrixRequestContext and using HystrixRequestLog
4c402dc580bfad31cb141e95d6d8ce00494eb715,"Ignore bin/ and build/

Possible risk of accidentally ignoring code in a package with bin/ or build/ but that should be unlikely."
73c19f518ccf021d8b2fd2e30e0e1d59d7985026,Code hyperlinks.
